feature_set,is_random_control,suite,task_idx,condition,plan_index,baseline_success,clamped_success,baseline_any_violation,clamped_any_violation,baseline_collision,clamped_collision,action_delta_active_mean_l2,action_delta_active_translation_mean_l2,action_delta_active_rotation_mean_l2,action_delta_active_gripper_mean_abs,action_delta_active_fraction,success_delta,any_violation_delta,collision_delta
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,42,1,1,1,1,1,1,0.200308695435524,0.16752897202968597,0.0415085144340992,0.02777777798473835,0.782608695652174,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,43,1,1,1,1,1,1,0.200308695435524,0.16752897202968597,0.0415085144340992,0.02777777798473835,0.782608695652174,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,44,0,1,1,1,1,1,0.28192731738090515,0.1943320780992508,0.029902774840593338,0.09090909361839294,0.7674418604651163,1,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,45,1,1,1,0,1,0,0.1248258575797081,0.09263037145137787,0.02463008277118206,0.0317460335791111,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,46,1,1,1,1,1,1,0.200308695435524,0.16752897202968597,0.0415085144340992,0.02777777798473835,0.782608695652174,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,47,1,1,1,0,1,0,0.1248258575797081,0.09263037145137787,0.02463008277118206,0.0317460335791111,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,48,1,1,1,0,1,0,0.1248258575797081,0.09263037145137787,0.02463008277118206,0.0317460335791111,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,49,1,1,1,1,1,1,0.200308695435524,0.16752897202968597,0.0415085144340992,0.02777777798473835,0.782608695652174,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,50,0,1,1,1,1,1,0.28192731738090515,0.1943320780992508,0.029902774840593338,0.09090909361839294,0.7674418604651163,1,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,51,1,1,1,1,1,1,0.2126295417547226,0.17748034000396729,0.04108963906764984,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,52,1,1,1,0,1,0,0.1248258575797081,0.09263037145137787,0.02463008277118206,0.0317460335791111,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,53,1,1,1,1,1,1,0.2126295417547226,0.17748034000396729,0.04108963906764984,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,54,1,1,1,1,1,1,0.2126295417547226,0.17748034000396729,0.04108963906764984,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,55,1,1,1,1,1,1,0.200308695435524,0.16752897202968597,0.0415085144340992,0.02777777798473835,0.782608695652174,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,56,1,1,1,1,1,1,0.200308695435524,0.16752897202968597,0.0415085144340992,0.02777777798473835,0.782608695652174,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,57,1,1,1,1,1,1,0.200308695435524,0.16752897202968597,0.0415085144340992,0.02777777798473835,0.782608695652174,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,58,1,1,1,1,1,1,0.2126295417547226,0.17748034000396729,0.04108963906764984,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,59,1,1,1,1,1,1,0.2126295417547226,0.17748034000396729,0.04108963906764984,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,60,1,1,1,0,1,0,0.1248258575797081,0.09263037145137787,0.02463008277118206,0.0317460335791111,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,61,0,1,1,1,1,1,0.28192731738090515,0.1943320780992508,0.029902774840593338,0.09090909361839294,0.7674418604651163,1,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,62,1,1,1,1,1,1,0.2126295417547226,0.17748034000396729,0.04108963906764984,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_00_n64,True,goal,1,clean,63,0,1,1,1,1,1,0.28192731738090515,0.1943320780992508,0.029902774840593338,0.09090909361839294,0.7674418604651163,1,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,0,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,1,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,2,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,3,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,4,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,5,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,6,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,7,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,8,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,9,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,10,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,11,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,12,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,13,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,14,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,15,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,16,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,17,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,18,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,19,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,20,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,21,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,22,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,23,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,24,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,25,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,26,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,27,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,28,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,29,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,30,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,31,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,32,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,33,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,34,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,35,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,36,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,37,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,38,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,39,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,40,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,41,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,42,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,43,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,44,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,45,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,46,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,47,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,48,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,49,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,50,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,51,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,52,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,53,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,54,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,55,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,56,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,57,1,1,1,1,1,1,0.21471978724002838,0.18406884372234344,0.04064637050032616,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,58,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,59,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,60,1,1,1,1,1,1,0.15252062678337097,0.11787794530391693,0.029366854578256607,0.0317460335791111,0.7590361445783133,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,61,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,62,1,1,1,1,1,1,0.2481844127178192,0.24059857428073883,0.047342449426651,0.0,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_01_n64,True,goal,1,clean,63,0,0,1,1,1,1,0.2863285541534424,0.19870230555534363,0.04332011193037033,0.1071428582072258,0.9333333333333333,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,0,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,1,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,2,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,3,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,4,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,5,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,6,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,7,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,8,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,9,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,10,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,11,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,12,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,13,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,14,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,15,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,16,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,17,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,18,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,19,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,20,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,21,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,22,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,23,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,24,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,25,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,26,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,27,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,28,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,29,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,30,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,31,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,32,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,33,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,34,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,35,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,36,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,37,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,38,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,39,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,40,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,41,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,42,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,43,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,44,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,45,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,46,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,47,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,48,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,49,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,50,0,1,1,1,1,1,0.1945633441209793,0.11535148322582245,0.02563304640352726,0.08695652335882187,0.7752808988764045,1,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,51,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,52,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,53,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,54,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,55,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,56,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,57,1,1,1,1,1,1,0.27963516116142273,0.24908624589443207,0.045552823692560196,0.027397260069847107,0.7849462365591398,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,58,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,59,1,1,1,1,1,1,0.24792730808258057,0.21597245335578918,0.04367760568857193,0.032786883413791656,0.7530864197530864,0,0,0
goal1_random13_lowmean_start20_02_n64,True,goal,1,clean,60,1,1,1,0,1,0,0.1748417466878891,0.1627717912197113,0.04229138046503067,0.0,0.7590361445783133,0,-1,-1
